Date,Item,Item_Link,Price,Seller,Seller_Link,Seller_Ratings
2025-02-24,Vintage Retro 90s Avocet M-30 Saddle Seat Mtb Mountain Bike Gravel Touring Commuter Road Foldable Steel Bicycle Not Selle Italia S$138 Like new,https://www.carousell.sg/p/vintage-retro-90s-avocet-m-30-saddle-seat-mtb-mountain-bike-gravel-touring-commuter-road-foldable-steel-bicycle-not-selle-italia-1353883728/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=11,S$138,,,
2024-08-23,Vintage Retro 90s Avenir Water Bottle Cage Mtb Mountain Bike Gravel Touring Road Fixie Foldable Steel Bicycle S$32 Like new,https://www.carousell.sg/p/vintage-retro-90s-avenir-water-bottle-cage-mtb-mountain-bike-gravel-touring-road-fixie-foldable-steel-bicycle-1323710132/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=12,S$32,,,
2024-08-23,Vintage Retro Tranz X 26.8 Seat Post Mtb Mountain Bike Gravel Touring Road Foldable Steel Bicycle S$45 Like new,https://www.carousell.sg/p/vintage-retro-tranz-x-26-8-seat-post-mtb-mountain-bike-gravel-touring-road-foldable-steel-bicycle-1319593468/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=14,S$45,,,
2024-08-23,Buyer Protection Btwin Triban 520 Road Bike S$600 Like new,https://www.carousell.sg/p/btwin-triban-520-road-bike-1318877724/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=15,S$600,,,
2025-01-25,Buyer Protection Btwin Ultra 500 AF GF Road Bike S$750 Like new,https://www.carousell.sg/p/btwin-ultra-500-af-gf-road-bike-1346966046/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=16,S$750,,,
2024-08-23,Btwin foldable bike S$350 Like new,https://www.carousell.sg/p/btwin-foldable-bike-1300873787/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=17,S$350,,,
2025-08-12,Btwin Triban 540 Road Bike S$650 Like new,https://www.carousell.sg/p/btwin-triban-540-road-bike-1386253820/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=18,S$650,,,
2025-07-28,BTWIN Ultra AFGF Road Bike/Bicycle S$490 Like new,https://www.carousell.sg/p/btwin-ultra-afgf-road-bike-bicycle-1383306348/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=19,S$490,,,
2024-08-23,Buyer Protection Road Bike / BMX / Mountain Bike / Bicycle Foldable pedal S$18 Like new,https://www.carousell.sg/p/road-bike-bmx-mountain-bike-bicycle-foldable-pedal-1304350671/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=20,S$18,,,
2025-03-26,"Dual Bicycle Tower Rack/
Bicycle Rack / Bicycle Stand Bike
Rack Bike Stand Professional
Repair MTB Road Maintenance
Tools Adjustable Foldable Storage
Display S$65 Like new",https://www.carousell.sg/p/dual-bicycle-tower-rack-bicycle-rack-bicycle-stand-bike-rack-bike-stand-professional-repair-mtb-road-maintenance-tools-adjustable-foldable-storage-display-1350219217/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=21,S$65,,,
2025-01-25,BTWIN Foldable bike S$300 Like new,https://www.carousell.sg/p/btwin-foldable-bike-1349554942/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=22,S$300,,,
2025-01-25,BTWIN Foldable bike S$250 Like new,https://www.carousell.sg/p/btwin-foldable-bike-1349554766/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=23,S$250,,,
2022-08-24,Btwin Road Bike S$500 Like new,https://www.carousell.sg/p/btwin-road-bike-1182252196/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=24,S$500,,,
2025-03-26,Hito X6 Foldable bicycle WTS/WTT for Road bikes or any other kind of bicycles S$320 Like new,https://www.carousell.sg/p/hito-x6-foldable-bicycle-wts-wtt-for-road-bikes-or-any-other-kind-of-bicycles-1359354000/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=26,S$320,,,
2024-08-23,Decathlon Btwin 500 tilt LIKE NEW FOLDable bike S$239 Like new,https://www.carousell.sg/p/decathlon-btwin-500-tilt-like-new-foldable-bike-1323692425/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=28,S$239,,,
2025-08-12,126g lightweight Authentic Asiacom Carbon Bike Saddle / Bike seat Carbon rails and carbon saddle with slight cushion / Pressure relief saddle with wide gap / for road bikes / foldies / foldable bikes/ roadies S$64 S$69 Like new,https://www.carousell.sg/p/126g-lightweight-authentic-asiacom-carbon-bike-saddle-bike-seat-carbon-rails-and-carbon-saddle-with-slight-cushion-pressure-relief-saddle-with-wide-gap-for-road-bikes-foldies-foldable-bikes-roadies-1380143320/?t-id=NkVkr5Tg-7_1755953688539&t-referrer_browse_type=search_results&t-referrer_filter_price_min=10&t-referrer_page_type=search&t-referrer_request_id=Upk_vOZ86RijEclE&t-referrer_search_query=road%20bike%20btwin%20foldable&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=29,S$64,,,
