Date,Item,Item_Link,Price,Seller,Seller_Link,Seller_Ratings
,Buyer Protection Hot Wheels Monster Truck - Race Ace S$12 Brand new,https://www.carousell.sg/p/hot-wheels-monster-truck-race-ace-1388324689/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=11,S$12,,,
,Your browser does not support HTML5 video. **Air Valve Leak/Tyre Patching/Cacing/Tyre worming* *Bike car van truck bus forklift crane* Anywhere Everywhere S$50 New,https://www.carousell.sg/p/air-valve-leak-tyre-patching-cacing-tyre-worming-bike-car-van-truck-bus-forklift-crane-anywhere-everywhere-1288513052/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=13,S$50,,,
,Your browser does not support HTML5 video. **Tyre Patching/Cacing/Air Valve Leak/Tyre Worming* *Bike car van truck bus forklift crane* Anywhere Everywhere S$50 New,https://www.carousell.sg/p/tyre-patching-cacing-air-valve-leak-tyre-worming-bike-car-van-truck-bus-forklift-crane-anywhere-everywhere-1288513106/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=14,S$50,,,
,"Your browser does not support HTML5 video. **Tyre Worming/Tyre Patching/Cacing/Air Valve Leak*
*Bike car van truck bus forklift crane* S$50 New",https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-1259098097/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=15,S$50,,,
,ISUZU TOW TRUCK CUSTOM SUNSHADE S$20 New,https://www.carousell.sg/p/isuzu-tow-truck-custom-sunshade-1354612371/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=16,S$20,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Rivervale Drive S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-rivervale-drive-1338298424/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=17,S$50,,,
,Buyer Protection Blackriver Trucks Red (34mm) S$80 Brand new,https://www.carousell.sg/p/blackriver-trucks-red-34mm-1388305900/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=18,S$80,,,
,Buyer Protection Busy Wheels Vehicle Children Story Book Ambulance Police Car Monster Truck Digger Tractor Racing Car Dumper Truck S$19.90 Brand new Free delivery,https://www.carousell.sg/p/busy-wheels-vehicle-children-story-book-ambulance-police-car-monster-truck-digger-tractor-racing-car-dumper-truck-1386474670/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=19,S$19.90,,,
,Buyer Protection Decool Mini Racing Fire Truck Building Blocks S$15 Brand new,https://www.carousell.sg/p/decool-mini-racing-fire-truck-building-blocks-1388271556/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=20,S$15,,,
,Chiikawa Truck Case S$30 S$40 Brand new,https://www.carousell.sg/p/chiikawa-truck-case-1366523336/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=21,S$30,,,
,1:64 Greenlight US Army Truck & Trailer S$55 Brand new,https://www.carousell.sg/p/1-64-greenlight-us-army-truck-trailer-1388222389/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=22,S$55,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Nanyang Crescent S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-nanyang-crescent-1388222050/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=23,S$50,,,
,"Full Custom Car Sticker Decals,Racing Track,Street,Vector Art,Animation,Futuristic,Car Team Decal Logo,Livery,Sunshade,Racing Lines,3M,Oracal,Full Vehicle Wrap,Full Corporate Van Lorry,Tow Truck,Vinyl Sticker & Custom Design,Shop Garage Signage S$88.88 New",https://www.carousell.sg/p/full-custom-car-sticker-decals-racing-track-street-vector-art-animation-futuristic-car-team-decal-logo-livery-sunshade-racing-lines-3m-oracal-full-vehicle-wrap-full-corporate-van-lorry-tow-truck-vinyl-sticker-custom-design-shop-garage-signage-1338207059/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=25,S$88.88,,,
,🤩 ! Universal 4 Pieces Flexible Black | Carbon Fiber Look Fierce Canard Splitter For Race Car Truck Van Lorry Front Bumper Boot Spoiler #Lotusgod Lotus God 🌟 Plastic 385 🌟 PRICE FOR 4 PIECES ⚡ S$29 New,https://www.carousell.sg/p/🤩-universal-4-pieces-flexible-black-carbon-fiber-look-fierce-canard-splitter-for-race-car-truck-van-lorry-front-bumper-boot-spoiler-lotusgod-lotus-god-🌟-plastic-385-🌟-price-for-4-pieces-⚡-1305883745/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=27,S$29,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Pasir Ris St 21 S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-pasir-ris-st-21-1370883892/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=28,S$50,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Upper Bukit Timah Road S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-upper-bukit-timah-road-1388210371/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=29,S$50,,,
,Tarmac Mitsubishi Fuso truck And Mini GT Liberty Walk Nissan Silvia (S15) S$120 Brand new,https://www.carousell.sg/p/tarmac-mitsubishi-fuso-truck-and-mini-gt-liberty-walk-nissan-silvia-s15-1388210242/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=30,S$120,,,
,Buyer Protection Hot Wheels Mooneyes 1956 Ford Panel Truck S$40 Brand new,https://www.carousell.sg/p/hot-wheels-mooneyes-1956-ford-panel-truck-1388203823/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=31,S$40,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Hougang Ave 4 S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-hougang-ave-4-1322275649/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=32,S$50,,,
,"Buyer Protection BNIB Battat Store: Wonder Wheels Excavator Toy Truck – Digger Truck with Moveable Digging Arm, Bucket, Cab, Recyclable – 1 Year+  Toy S$22 Brand new",https://www.carousell.sg/p/bnib-battat-store-wonder-wheels-excavator-toy-truck-–-digger-truck-with-moveable-digging-arm-bucket-cab-recyclable-–-1-year-toy-1388198402/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=33,S$22,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Jalan Rajah S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-jalan-rajah-1388198401/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=34,S$50,,,
,Buyer Protection BNIB CAT Lights & Sounds Tough Machines Dump Truck S$22 Brand new,https://www.carousell.sg/p/bnib-cat-lights-sounds-tough-machines-dump-truck-1388197567/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=35,S$22,,,
,SPT SPT4412LV 12KG 0.09SEC HIGH SPEED LOW PROFILE METAL GEAR DIGITAL SERVO SUITABLE FOR RC CAR BUGGY TRUCK Yokomo Tamiya Kyosho serpent drift touring crawler radio control RC 1/8 1/10 S$30 Brand new,https://www.carousell.sg/p/spt-spt4412lv-12kg-0-09sec-high-speed-low-profile-metal-gear-digital-servo-suitable-for-rc-car-buggy-truck-yokomo-tamiya-kyosho-serpent-drift-touring-crawler-radio-control-rc-1-8-1-10-1388194047/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=36,S$30,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Woodlands Ave 5 S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-woodlands-ave-5-1322267032/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=37,S$50,,,
,Buyer Protection Monster truck 23/08/2025 S$100 New,https://www.carousell.sg/p/monster-truck-23-08-2025-1388167320/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=38,S$100,,,
,*Tyre Worming/Tyre Patching/Cacing/Air Valve Leak* *Bike car van truck bus forklift crane* Yishun St 81 S$50 New,https://www.carousell.sg/p/tyre-worming-tyre-patching-cacing-air-valve-leak-bike-car-van-truck-bus-forklift-crane-yishun-st-81-1370833333/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=39,S$50,,,
,🤩 ! 12 Volts Add Wire Tap Circuit Box Adapter For  Micro/Mini/Standard/Ford Type ATM APM Blade 12v Car Fuse Insert + Holder & Cable 17.6cm For Car Lorry Van Pick Up Truck Etc #Lotusgod Lotus God 🌟 Plastic 311 🌟 PRICE FOR 1 PIECE ⚡Ford S$10 New,https://www.carousell.sg/p/🤩-12-volts-add-wire-tap-circuit-box-adapter-for-micro-mini-standard-ford-type-atm-apm-blade-12v-car-fuse-insert-holder-cable-17-6cm-for-car-lorry-van-pick-up-truck-etc-lotusgod-lotus-god-🌟-plastic-311-🌟-price-for-1-piece-⚡ford-1290026180/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=40,S$10,,,
,Buyer Protection Monster Truck with Sound and Light S$28 Brand new,https://www.carousell.sg/p/monster-truck-with-sound-and-light-1367504446/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=41,S$28,,,
,"HotWheels Monster Truck ""Trophy Champions"" - BIGFOOT, MEGA-WREX, BONE SHAKER, HW TIGER SHARK & 5 ALARM Set S$100 Brand new",https://www.carousell.sg/p/hotwheels-monster-truck-trophy-champions-bigfoot-mega-wrex-bone-shaker-hw-tiger-shark-5-alarm-set-1388122848/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=42,S$100,,,
,1996 Hot Wheels Dunlop Haulers Truck S$30 Brand new,https://www.carousell.sg/p/1996-hot-wheels-dunlop-haulers-truck-1388109240/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=44,S$30,,,
,Hot Wheels Zamac Edition 2025 2004 Mazda Mazdaspeed Miata 2018 Collector Edition Volkswagen Drag Truck Hotwheels S$18 Brand new,https://www.carousell.sg/p/hot-wheels-zamac-edition-2025-2004-mazda-mazdaspeed-miata-2018-collector-edition-volkswagen-drag-truck-hotwheels-1388096594/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=45,S$18,,,
,"Buyer Protection Tomica Takara Tomy Long Vehicles Series Isuzu Erga Osaka City Bus, Scania M32L-AT Nagoya City Fire Bureau Ladder Truck for sale! NOT Hotwheels S$18 Brand new",https://www.carousell.sg/p/tomica-takara-tomy-long-vehicles-series-isuzu-erga-osaka-city-bus-scania-m32l-at-nagoya-city-fire-bureau-ladder-truck-for-sale-not-hotwheels-1381982136/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=46,S$18,,,
,Buyer Protection LEGO City 60458 Pizza vs. Fire Truck Set S$14 Brand new,https://www.carousell.sg/p/lego-city-60458-pizza-vs-fire-truck-set-1388067735/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=47,S$14,,,
,"100%Brand new sealed in plastic bag, Mcdonald happy meal toys, Building blocks series, Fire Truck, Reporter Helicopter, Expedition Boat, not figurines, lego, soft toy set of 3 for $7( Price reduced) 🔥🔥🔥 S$7 Brand new",https://www.carousell.sg/p/100-brand-new-sealed-in-plastic-bag-mcdonald-happy-meal-toys-building-blocks-series-fire-truck-reporter-helicopter-expedition-boat-not-figurines-lego-soft-toy-set-of-3-for-7-price-reduced-🔥🔥🔥-1388058346/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=48,S$7,,,
,Buyer Protection M2 Machines Goodyear Chevrolet C60 Truck & Camaro Set S$62 Brand new,https://www.carousell.sg/p/m2-machines-goodyear-chevrolet-c60-truck-camaro-set-1388038298/?t-id=qkkefUIjdZ_1755938923958&t-referrer_browse_type=search_results&t-referrer_filter_price_max=150&t-referrer_filter_price_min=0&t-referrer_page_type=search&t-referrer_request_id=7lXeRZGAdsXEZ7nG&t-referrer_search_query=truck&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=49,S$62,,,
